REC_ID,REC2_ID,CULTURE,SEX,AGE,DATE_OF_BIRTH,TITLE,GIVEN_NAME,SURNAME,STATE,SUBURB,POSTCODE,STREET_NUMBER,ADDRESS_1,ADDRESS_2,PHONE_NUMBER,SOC_SEC_ID,BLOCKING_NUMBER,FAMILY_ROLE,ID
"
rec-44683-org",rec-64507-org," unk"," "," 31"," 19851008"," ms"," talia"," strangway"," nsw"," bentley"," 4035"," 21"," homburg street"," wallum butta"," 2 03352179"," 4397988"," 4"," NoRole",715
"
rec-98452-dup-1",rec-64144-org," eng"," m"," 21"," 19880618"," ms"," blaie"," merchant"," "," orbost"," 3185"," 32"," armstrong crescent"," carrington garden"," "," 4443350"," 6"," NoRole",716
"
rec-45740-org",rec-90124-org," cze"," f"," 23"," 19930125"," "," edward"," rikl"," "," woy woy"," 5125"," 2"," blackham street"," "," 02 62838652"," 2618512"," 4"," NoRole",717
"
rec-43690-org",rec-98704-org," ser"," f"," "," 19071107"," dr"," oliver"," yecmenica"," qld"," rosalie plains"," 2473"," 2"," becke place"," the meadows"," 3 88363157"," 7269854"," 5"," NoRole",718
"
rec-26224-dup-0",rec-92455-org," usa"," f"," 39"," 19770513"," pfc"," bre "," roach"," qld"," taringa"," 2324"," 133 "," hadleigh circuit"," "," 3 20550084"," 3852092"," 2"," NoRole",719
"
rec-21541-org",rec-51375-org," ind"," f"," 33"," 19830611"," "," "," scindia"," tas"," bridport"," 3875"," 34"," verbrugghen street"," bonnie vale"," 617 25097441"," 8658190"," 3"," NoRole",720
"
rec-98256-org",rec-71492-org," nor"," "," 34"," "," hon"," keegan"," bjoenkaer"," nsw"," welby"," 4069"," 5"," white crescent"," "," 02 29924254"," 8568673"," 5"," NoRole",721
"
rec-17721-dup-0",rec-69954-org," tur"," m"," 36"," 19801101"," "," hollie"," hal il"," vi c"," camberwell"," 3280"," 31"," broadsmith street"," "," 8 77495154"," 3656405"," 4"," NoRole",722
"
rec-38528-dup-0",rec-20020-org," chi"," m"," 23"," "," "," mason"," yao"," vic"," bendigo dc"," 3314"," 388"," ferguson circuit"," "," "," 4745351"," 9"," NoRole",723
"
rec-95833-org",rec-49418-org," usa"," f"," 28"," 19880105"," mr"," isabella"," salas"," vic"," corindhap"," 4053"," 17"," ballumbir street"," "," 08 90562333"," 1121261"," 5"," NoRole",724
"
rec-64651-org",rec-46878-org," eng"," f"," 25"," 19910304"," "," nathan"," danielson"," nsw"," cowra"," 6112"," 20"," cazaly close"," medica park"," 02 58214289"," 9887596"," 3"," NoRole",725
"
rec-72100-org",rec-55259-org," "," "," 26"," 19900513"," "," harley"," verco"," nt"," ti tree"," 2646"," 15"," wilkins street"," "," 613 54823311"," 3817125"," 9"," NoRole",726
"
rec-23990-dup-0",rec-13665-org," usa"," f"," 27"," 19890925"," ms"," samuel"," salas"," "," forestdale"," 3020"," 1 "," worrall street"," wildefell"," 03 64287508"," 310 144"," 8"," NoRole",727
"
rec-96000-dup-0",rec-51004-org," ger"," f"," "," 19840719"," ms"," kiera"," witmeyer"," qld"," dennington"," 4807"," 27"," kaberry place"," terranora"," 03 53772024"," 7312020"," 1"," NoRole",728
"
rec-39996-org",rec-2955-org," usa"," f"," 30"," "," "," patrick"," christensen"," wa"," tamala park"," 3162"," 28"," whiteley street"," rowethorpe"," "," 9843826"," 2"," NoRole",729
"
rec-76269-org",rec-88730-org," por"," f"," 35"," 19810811"," "," sebastian"," negrÃƒo"," nsw"," whitton"," 4868"," 27"," selwyn street"," "," 02 83316774"," 7761798"," 3"," NoRole",730
"
rec-72244-org",rec-91347-org," gre"," f"," 38"," "," ms"," alexandra"," zafiris"," nsw"," "," 2204"," 9"," haystack crescent"," tyrone hills"," 612 32280910"," 5856284"," 6"," NoRole",731
"
rec-18670-dup-1",rec-73450-org," dut"," f"," 25"," 19910903"," "," tyn n"," vanbritsom"," qld"," darra"," 2290"," 18"," lovelo ck court"," hilldale"," 3 43633576"," 8031731"," 2"," NoRole",732
"
rec-57245-org",rec-1354-org," ser"," f"," 31"," 19850712"," ms"," isabella"," sertic"," nsw"," earlwood"," 3662"," 55"," dryandra street"," "," 612 83378618"," 6756012"," 1"," NoRole",733
"
rec-72157-dup-0",rec-95825-org," unk"," f"," 29"," 19870909"," ms"," eleny"," strahn"," sa"," glenunga"," 0830"," 2"," brant street"," "," 07 46945561"," 4364845"," 1"," NoRole",734
"
rec-16747-org",rec-70037-org," usa"," f"," 28"," "," mr"," teegan"," roberts"," vic"," tresco"," 4558"," 30"," skinner street"," north road"," 07 25387188"," 9723406"," 8"," NoRole",735
"
rec-13113-org",rec-53065-org," usa"," f"," 35"," 19810323"," "," michelle"," church"," sa"," bridgewater"," 6166"," 16"," dryandra street"," "," 07 34425933"," 5073659"," 9"," NoRole",736
"
rec-31361-org",rec-59144-org," ser"," m"," 36"," 19800204"," "," james"," protic"," "," lennox head"," 2795"," 18"," crace street"," alawah"," 07 80145763"," 1654855"," 0"," NoRole",737
"
rec-46878-org",rec-50474-org," usa"," f"," 36"," 19800917"," ms"," sarah"," david"," nsw"," lethbridge park"," 6018"," 7"," padbury street"," "," 2 61798519"," 5818895"," 2"," NoRole",738
"
rec-70193-org",rec-31940-org," chi"," f"," 29"," "," mr"," riley"," sung"," vic"," narre warren north"," 4406"," 20"," paling place"," moongi"," 8 45651480"," 1538852"," 2"," NoRole",739
"
rec-62788-dup-0",rec-76888-org," eng"," "," 29"," 19870822"," ms"," james"," bernardson"," nsw"," wollar"," 6168"," 171"," taronga place"," "," 612 77553906"," 5351555"," 6"," NoRole",740
"
rec-37149-dup-0",rec-45867-org," nor"," f"," 33"," 19830227"," ms"," caitJin"," kjeldaas"," nsw"," belmont north"," 3122"," 150"," bungaree crescent"," "," 612 73748136"," 1441 56"," 1"," NoRole",741
"
rec-61108-org",rec-54235-org," vie"," f"," "," 19070918"," "," jade"," doan"," vic"," pascoe vale"," 4215"," 15"," carnegie garden"," old post office"," 8 40328106"," 4029387"," 7"," NoRole",742
"
rec-65128-org",rec-62195-org," usa"," f"," "," 19380827"," ms"," noah"," juarez"," qld"," tivoli"," 4011"," 1"," narryer close"," rosetta village"," 3 30060422"," 8981209"," 3"," NoRole",743
"
rec-80861-org",rec-20801-org," eng"," "," 26"," 19900423"," "," kyle"," acker"," nsw"," charlestown"," 2050"," 150"," elizabeth crescent"," mafeking"," 02 91132075"," 2563703"," 3"," NoRole",744
"
rec-93448-dup-1",rec-54653-org," usa"," m"," "," 19870120"," ms"," dylan"," gordon"," vic"," woodstock"," 3414"," 39 "," argyle p lace"," myalpa"," 618 58473283"," 7510611"," 2"," NoRole",745
"
rec-99709-org",rec-50075-org," eng"," "," 27"," 19890802"," mr"," cooper"," "," nsw"," crooked corner"," 3156"," 10"," backhouse street"," navillus"," 612 49433707"," 1860957"," 8"," NoRole",746
"
rec-19783-dup-0",rec-17310-org," cze"," f"," 29"," 19870711"," mr"," xavier"," bosy"," vic"," rhyll"," 3585"," 2"," blak e place"," bella dona"," 08 33903911"," 45033 8"," 2"," NoRole",747
"
rec-9505-org",rec-46571-org," eng"," m"," 27"," 19890706"," "," jaime"," christisen"," wa"," glencoe"," "," 26"," fristrom crescent"," nr cnr school art"," 08 77047204"," 7719743"," 2"," NoRole",748
"
rec-13941-dup-0",rec-26648-org," usa"," m"," "," 19770922"," "," tahkia"," pennington"," qld"," arana jills"," 4699"," 40"," phillip avenue"," "," 613 89897912"," 1004760"," 6"," NoRole",749
"
rec-54662-dup-0",rec-24341-org," chi"," "," 3 "," 19861113"," ms"," michael"," geng"," w "," preston"," 2066"," 168"," kitchener street"," rutland park"," 8 21373534"," 6110435"," 9"," NoRole",750
"
rec-14012-dup-0",rec-14347-org," wel"," f"," 3 "," 19790117"," "," alana"," maddy"," nsw"," picton"," 4737"," 1"," philli  avenue"," "," 2 64129693"," 9725111"," 7"," NoRole",751
"
rec-6349-org",rec-76527-org," eng"," f"," 28"," 19880224"," "," alexander"," ethans"," vic"," ascot"," 2088"," 201"," benstead place"," "," 8 29894205"," 8714078"," 6"," NoRole",752
"
rec-593-org",rec-82222-org," chi"," m"," 39"," 19770703"," "," xepheren"," chao"," vic"," laverton"," 3125"," 10"," wilhelmi crescent"," "," 08 88742311"," 7892517"," 6"," NoRole",753
"
rec-90920-org",rec-55654-org," eng"," m"," 34"," 19820221"," ms"," holly"," garrod"," qld"," highland plains"," 6107"," 56"," yumba avenue"," "," 613 66341744"," 4324161"," 4"," NoRole",754
"
rec-12153-org",rec-8062-org," usa"," m"," 36"," "," mr"," annalise"," merrill"," vic"," jarklin"," 2747"," 12"," gellatly place"," north arm"," 618 98091245"," 4666694"," 8"," NoRole",755
"
rec-27037-org",rec-81061-org," unk"," f"," 11"," "," ms"," breana"," abbatista"," qld"," wyalla plaza"," 2560"," 18"," durville crescent"," terano park"," 613 44175926"," 6264701"," 1"," NoRole",756
"
rec-52500-org",rec-67526-org," usa"," f"," 29"," 19871004"," "," joshua"," lin"," wa"," beldon"," 5024"," 7"," maltby circuit"," tudor"," 618 31446276"," 9050590"," 7"," NoRole",757
"
rec-40412-org",rec-32988-org," chi"," f"," 10"," 20061225"," "," ben"," houng"," wa"," tarin rock"," 4305"," 192"," paul coe crescent"," "," 8 40607463"," 2165749"," 2"," NoRole",758
"
rec-23970-org",rec-38338-org," usa"," "," 29"," 19870321"," "," jenna"," harris"," vic"," hurstbridge"," 5061"," 49"," "," "," 618 69257097"," 9998653"," 1"," NoRole",759
"
rec-81269-org",rec-26578-org," jew"," "," 34"," 19820322"," "," holly"," grunwald"," vic"," ormond"," 4342"," 75"," shackleton circuit"," "," 08 28380030"," 9280200"," 3"," NoRole",760
"
rec-53991-dup-1",rec-62960-org," ita"," f"," 32"," 19840426"," "," bianca"," barberi"," vic"," traralckon"," 4670"," 60"," custance street"," "," 618 84773107"," 8800242"," 2"," NoRole",761
"
rec-11843-org",rec-18467-org," unk"," f"," 25"," 19910628"," "," jessica"," scopel"," vic"," keilor north"," 3196"," 32"," abercorn crescent"," "," 618 04563822"," 9250309"," 1"," NoRole",762
"
rec-46008-dup-1",rec-55910-org," vie"," f"," 24"," 1992 319"," dr"," lachlan"," truong"," qld"," mount whitestone"," 4413"," 37"," dines place"," banana shed"," 613 63497 49"," 6474789"," 1"," NoRole",763
"
rec-37501-org",rec-88294-org," unk"," f"," 33"," 19830125"," "," erin"," strahn"," wa"," collanilling"," 3171"," 4"," bulwarra close"," warrigunya"," "," 8041881"," 5"," NoRole",764
"
rec-21108-dup-0",rec-8806-org," eng"," f"," 33"," "," ms"," alicia"," trevist"," nsw"," prooloo"," 3490"," 159"," melrose drive"," rivoli"," 02 49264120"," 2667664"," 1"," NoRole",765
"
rec-57769-org",rec-47628-org," eng"," f"," 27"," 19890402"," ms"," laklynn"," kelsey"," nsw"," raglan"," 6153"," 22"," nernst place"," plain view"," 2 92817174"," 2417351"," 0"," NoRole",766
"
rec-61515-org",rec-93448-org," ina"," f"," 29"," 19871109"," "," james"," widjaja"," "," torquay"," 2573"," 143"," melbourne avenue"," curtin house"," 08 98931069"," 8192107"," 3"," NoRole",767
"
rec-76358-org",rec-40363-org," usa"," f"," "," 19290403"," "," shanaye"," dorsey"," qld"," darling heights"," 4105"," 30"," lobelia street"," "," 03 82987754"," 2668273"," 9"," NoRole",768
"
rec-41231-dup-1",rec-38710-org," ind"," f"," "," 19221217"," "," naoji"," jeeri"," vic"," huntingdale"," 2567"," 15"," dryandra street"," mountain view retirement vlge"," 8 86740912"," 5229607"," 8"," NoRole",769
"
rec-79712-org",rec-36245-org," afr"," m"," 35"," 19810217"," ms"," peter"," ngugi"," qld"," manly west"," 2154"," 33"," blamey crescent"," "," 613 88564157"," 4098513"," 1"," NoRole",770
"
rec-39570-dup-0",rec-30190-org," unk"," f"," 31"," 19850625"," "," lochlan"," aaron"," qld"," mount seoridan"," 3044"," 7"," springbett street"," grandview"," 613 57281964"," 5180263"," 5"," NoRole",771
"
rec-61695-org",rec-66226-org," ger"," "," 33"," 19830503"," ms"," charlie"," bracher"," tas"," ulverstone"," 7320"," 2"," fink crescent"," ardroy-south"," 617 45751637"," 9201706"," 0"," NoRole",772
"
rec-52263-org",rec-79891-org," unk"," m"," 27"," 19890916"," mr"," bridget"," aarnoudse"," sa"," brukunga"," 4159"," 1"," yarra street"," berkeley vlge"," "," 2736300"," 5"," NoRole",773
"
rec-31418-org",rec-82401-org," ind"," "," 26"," "," "," nicholas"," shibu"," nsw"," riverstone"," 6280"," 1"," scott street"," "," 612 89765460"," 3948986"," 7"," NoRole",774
"
rec-76674-dup-1",rec-71725-org," tur"," m"," "," 19630429"," "," elli"," yildiz"," vic"," glen forbes"," 3215"," 69"," springvaok drive"," "," 618 46885470"," 7786230"," 9"," NoRole",775
"
rec-15671-org",rec-52595-org," afg"," f"," 37"," "," "," patrick"," urmarh"," qld"," thargomindah"," 2093"," 64"," sims place"," "," 613 18788396"," 1770263"," 7"," NoRole",776
"
rec-88325-dup-1",rec-47749-org," ind"," f"," 35"," 19810625"," "," amy"," bharwany"," vic"," selby"," 3167"," 5"," pavonia sdreet"," villa 449 ballycara"," 618 30227367"," 7737270"," 0"," NoRole",777
"
rec-43439-org",rec-13930-org," eng"," f"," 31"," 19851216"," "," samuel"," tipton"," tas"," jetsonville"," 3082"," 6"," stubbs crescent"," "," 03 85514216"," 9941705"," 2"," NoRole",778
"
rec-31947-dup-1",rec-48229-org," eng"," "," 13"," 20030309"," mr"," hlly"," savege"," wa"," eglinton"," 3802"," 114"," meymott plake"," australia fair medical west centre"," 8 06596588"," 1328863"," 8"," NoRole",779
"
rec-1883-org",rec-37754-org," unk"," f"," 21"," 19950206"," mr"," louise"," strampher"," sa"," copley"," 2224"," 26"," melba street"," greenslopes"," 07 96621762"," 3435399"," 9"," NoRole",780
"
rec-68424-org",rec-27011-org," hun"," f"," 25"," 19911016"," "," takara"," corvinus"," wa"," gabbadah"," 2430"," 34"," murranji street"," "," 08 72295483"," 4217056"," 8"," NoRole",781
"
rec-88419-org",rec-35072-org," tha"," f"," 37"," 19790320"," ms"," chelsea"," ratana"," qld"," mount larcom"," 2574"," 35"," turner place"," "," 03 72756630"," 1883417"," 7"," NoRole",782
"
rec-74633-org",rec-18203-org," ind"," "," 22"," 19940318"," "," archie"," rishmal"," wa"," higginsville"," 2153"," 10"," forsythe street"," "," 618 34841154"," 3423956"," 5"," NoRole",783
"
rec-38275-org",rec-69820-org," ind"," f"," 22"," 19941118"," "," jasmine"," rahul"," act"," kambah"," 2132"," 58"," clianthus street"," "," 2 59425539"," 9523066"," 2"," NoRole",784
"
rec-29490-dup-0",rec-15768-org," eng"," f"," 27"," 19890810"," ms"," abii"," simon "," qld"," "," 3025"," 30 4"," simmons place"," "," 03 45666451"," 3270053"," 8"," NoRole",785
"
rec-47130-org",rec-33821-org," gre"," m"," 30"," 19860723"," dr"," amelia"," vlassaki"," vic"," dargo"," "," 19"," ossa place"," "," 8 40979478"," 2055914"," 6"," NoRole",786
"
rec-13709-org",rec-72669-org," eng"," m"," "," 19451119"," "," jasmine"," beckett"," nsw"," chippendale"," 6057"," 49"," balsillie crescent"," "," 612 06144245"," 2684586"," 4"," NoRole",787
"
rec-80996-dup-0",rec-87067-org," dan"," m"," 25"," "," "," bailey"," kjÃ–lboe"," vic"," nunawding"," 3185"," 94"," len waters street"," "," 618 46533191"," 2843084"," 2"," NoRole",788
"
rec-62469-org",rec-7449-org," ger"," m"," 41"," 19750806"," "," dante"," leimann"," vic"," chirnside park"," 2212"," 11"," leist street"," "," 618 92599877"," 5315196"," 4"," NoRole",789
"
rec-69987-org",rec-95883-org," unk"," f"," "," 19960821"," "," aiden"," strangway"," nsw"," ruse"," 4005"," 409"," hayward street"," "," 612 66253502"," 6591711"," 3"," NoRole",790
"
rec-37861-dup-1",rec-63315-org," eng"," f"," 29"," 19871021"," ms"," a|a a"," stoddard"," "," box hill south"," 2299"," 140"," faunce crescent"," "," 04 32483076"," 6869316"," 9"," NoRole",791
"
rec-78527-org",rec-59088-org," eng"," f"," 29"," 19870712"," "," hannah"," tipton"," vic"," gunbower"," 2210"," 48"," gamor street"," "," 08 73663730"," 9106600"," 7"," NoRole",792
"
rec-86277-org",rec-6185-org," unk"," "," 29"," 19870520"," ms"," liam"," streich"," nsw"," bronte"," 3429"," 539"," morgan crescent"," harefield"," 02 14671068"," 8421893"," 8"," NoRole",793
"
rec-94951-org",rec-26358-org," unk"," f"," 31"," 19850103"," ms"," harrison"," straw"," "," pooraka"," 3188"," 17"," stow place"," lynden lea"," 04 68886627"," 4265938"," 4"," NoRole",794
"
rec-82141-org",rec-93789-org," spa"," m"," 22"," 19940420"," "," kaitlin"," portocarrero"," nsw"," oxley"," 2191"," 15"," beddome place"," "," 2 27071676"," 6277212"," 9"," NoRole",795
"
rec-27654-org",rec-60453-org," usa"," f"," "," 19870727"," "," michaela"," wilkerson"," sa"," booleroo centre"," 3844"," 85"," gosse street"," "," 07 81862336"," 4920862"," 6"," NoRole",796
"
rec-33098-org",rec-31763-org," unk"," m"," "," "," "," mitchell"," scopel"," vic"," neerim"," 4031"," 23"," grounds crescent"," "," 02 84375559"," 7769390"," 9"," NoRole",797
"
rec-35336-dup-0",rec-55767-org," rom"," f"," "," 19370 21"," "," zachary"," balcescu"," nsw"," ur na"," 7310"," 14"," couvreur street"," tannamurra"," 2 66616449"," 4022340"," 9"," NoRole",798
"
rec-77319-org",rec-12891-org," chi"," "," 10"," 20060214"," "," paul"," jeng"," qld"," queenton"," 4216"," 39"," hargraves crescent"," cliffreen"," 3 08846809"," 3461981"," 9"," NoRole",799
"
rec-62073-org",rec-11232-org," afg"," f"," 34"," 19820114"," ms"," zac"," matozi"," nsw"," cherrybrook"," 4109"," 12"," tytherleigh street"," "," 02 61206208"," 2780346"," 9"," NoRole",800
"
rec-18754-org",rec-63612-org," eng"," "," "," 19450403"," mr"," gillian"," ryers"," qld"," weir river"," 4216"," 4"," longerenong street"," hopeview"," 3 98827644"," 8861648"," 1"," NoRole",801
"
rec-59524-org",rec-75-org," usa"," f"," 36"," 19800512"," pfc"," jasmin"," pratt"," vic"," licola"," 4210"," 19"," filshie close"," "," 08 23734726"," 3310184"," 6"," NoRole",802
"
rec-75333-org",rec-52279-org," unk"," f"," 34"," 19820824"," mr"," domenique"," stratou"," vic"," heathmont"," 3960"," 332"," holroyd street"," "," 618 83427534"," 9857715"," 9"," NoRole",803
"
rec-47710-org",rec-22003-org," vie"," f"," 25"," 19910619"," "," holly"," nguyen"," qld"," cracow"," 4129"," 95"," tange place"," aldinga beach court"," 613 85744277"," 8025948"," 0"," NoRole",804
"
rec-32936-org",rec-53597-org," rom"," f"," "," 19230417"," "," lachlan"," comeaga"," nsw"," clemton park"," 3114"," 64"," ogilby crescent"," rsd shee oak ridge"," 612 81927805"," 7073841"," 7"," NoRole",805
"
rec-9629-org",rec-55163-org," chi"," "," 23"," 19930419"," "," connor"," hung"," sa"," walkley heights"," 2875"," 29"," oakwood place"," "," 02 19187781"," 1280930"," 4"," NoRole",806
"
rec-62208-org",rec-88687-org," usa"," f"," 28"," 19880709"," "," jett"," rush"," nsw"," yarraville"," 3171"," 51"," sheehan street"," south seas (cnr cook s street"," 2 24805359"," 5523528"," 3"," NoRole",807
"
rec-18864-dup-0",rec-93224-org," fre"," f"," 21"," 19950809"," ms"," aiden"," vianney"," n sw"," north sydney"," 3037"," 7 "," haskett place"," "," 612 05565247"," 4178015"," 4"," NoRole",808
"
rec-59023-dup-0",rec-22046-org," unk"," f"," "," 19300313"," "," joel"," aani"," vic"," boolarra"," 727 7"," 32"," quamby  lace"," wirreanda vlge"," 618 78652391"," 3096195"," 7"," NoRole",809
"
rec-27535-org",rec-44427-org," dut"," f"," 35"," 19811207"," "," liam"," jansens"," wa"," east fremantle"," 5067"," 8"," cotter road"," "," 08 93816691"," 9963649"," 5"," NoRole",810
"
rec-5207-org",rec-43836-org," ind"," f"," 29"," 19870302"," dr"," brooke"," mohanty"," "," ballarat"," 6101"," 9"," gundara street"," "," 07 63666764"," 9273304"," 4"," NoRole",811
"
rec-99964-org",rec-15796-org," unk"," f"," 32"," "," "," rory"," strainij"," "," modbury"," 2299"," 51"," alroy circuit"," "," 07 53343761"," 1903837"," 3"," NoRole",812
"
rec-1630-org",rec-31446-org," usa"," f"," 39"," 19771204"," "," leon"," "," qld"," coomera"," 7050"," 5"," blackman crescent"," "," 3 04187485"," 5577941"," 3"," NoRole",813
"
rec-43178-dup-0",rec-83799-org," chi"," "," "," 19140417"," "," ckira"," kwok"," vic"," mia mia"," 2088"," 29"," monteviore crescent"," "," 618 17445287"," 2620961"," 4"," NoRole",814
"
rec-37253-org",rec-94870-org," sri"," m"," 30"," 19861212"," dr"," andrew"," bandaranaike"," act"," causeway"," 3028"," 11"," dixon drive"," merildin"," 02 36592092"," 7381716"," 5"," NoRole",815
"
rec-6079-dup-0",rec-4170-org," unk"," f"," 35"," 19810607"," ms"," vendula"," abbetmeyer"," nsw"," windale"," 2523"," 38"," cremin close"," "," 03 32566178"," 6437413"," 5"," NoRole",816
"
rec-96874-dup-0",rec-11686-org," usa"," f"," &"," 20080207"," ms"," thomas"," leon"," tas"," toowong"," 7248"," 94"," chandle r street"," "," 07 80383011"," 8171150"," 9"," NoRole",817
